MonitoringLocationName,MonitoringLocationID,MonitoringLocationLatitude,MonitoringLocationLongitude,ActivityStartDate,CharacteristicName,ResultValue,ResultUnit
Lake Huron,54,45.517,-83.417,2022-09-17,Dissolved oxygen (DO),10.2,mg/L
Lake Huron,54,45.517,-83.417,2022-06-02,pH,8.03,None
Lake Huron,54,45.517,-83.417,2022-09-17,Dissolved oxygen (DO),11.82,mg/L
Lake Huron,54,45.517,-83.417,2022-09-17,pH,8.32,None
Lake Huron,54,45.517,-83.417,2022-06-02,pH,8.01,None
Lake Huron,54,45.517,-83.417,2022-06-02,Dissolved oxygen (DO),11.64,mg/L
Lake Huron,54,45.517,-83.417,2022-06-02,Dissolved oxygen (DO),11.1,mg/L
Lake Huron,54,45.517,-83.417,2022-09-17,Chloride,7.44,mg/L
Lake Huron,54,45.517,-83.417,2022-09-17,pH,7.92,None
Lake Huron,54,45.517,-83.417,2022-06-02,Dissolved oxygen (DO),11.26,mg/L
Lake Huron,54,45.517,-83.417,2022-06-02,pH,8.03,None
Lake Huron,54,45.517,-83.417,2022-09-17,Chloride,7.43,mg/L
Lake Huron,54,45.517,-83.417,2022-09-17,pH,8.02,None
Lake Huron,54,45.517,-83.417,2022-09-17,pH,8.31,None
Lake Huron,54,45.517,-83.417,2022-09-17,Dissolved oxygen (DO),11.55,mg/L
Lake Huron,54,45.517,-83.417,2022-09-17,Chloride,7.38,mg/L
Lake Huron,54,45.517,-83.417,2022-09-17,Chloride,7.28,mg/L
Lake Huron,54,45.517,-83.417,2022-09-17,Chloride,7.31,mg/L
Lake Huron,54,45.517,-83.417,2022-06-02,Chloride,7.3,mg/L
Lake Huron,54,45.517,-83.417,2022-09-17,Dissolved oxygen (DO),11.27,mg/L
Lake Huron,54,45.517,-83.417,2022-06-02,Chloride,7.31,mg/L
Lake Huron,54,45.517,-83.417,2022-06-02,Total suspended solids,0.1,mg/L
Lake Huron,54,45.517,-83.417,2022-06-02,Chloride,7.28,mg/L
Lake Huron,54,45.517,-83.417,2022-06-02,Chloride,7.3,mg/L
Lake Huron,54,45.517,-83.417,2022-06-02,Dissolved oxygen (DO),11.32,mg/L
Lake Huron,54,45.517,-83.417,2022-09-17,Dissolved oxygen (DO),9.33,mg/L
Lake Huron,54,45.517,-83.417,2022-06-02,Dissolved oxygen (DO),11.22,mg/L
Lake Huron,54,45.517,-83.417,2022-09-17,pH,7.92,None
Lake Huron,54,45.517,-83.417,2022-09-17,Chloride,7.3,mg/L
Lake Huron,54,45.517,-83.417,2022-06-02,pH,7.99,None
Lake Huron,54,45.517,-83.417,2024-09-04,Chloride,7.62,mg/L
Lake Huron,54,45.517,-83.417,2024-09-04,Chloride,7.51,mg/L
Lake Huron,54,45.517,-83.417,2024-09-04,Chloride,7.54,mg/L
Lake Huron,54,45.517,-83.417,2024-09-04,pH,8.43,None
Lake Huron,54,45.517,-83.417,2024-09-04,pH,8.23,None
Lake Huron,54,45.517,-83.417,2024-09-04,pH,8.12,None
Lake Huron,54,45.517,-83.417,2024-09-04,Dissolved oxygen (DO),10.84,mg/L
Lake Huron,54,45.517,-83.417,2024-09-04,Total suspended solids,0.6,mg/L
Lake Huron,54,45.517,-83.417,2024-09-04,Chloride,7.51,mg/L
Lake Huron,54,45.517,-83.417,2024-09-04,pH,8.43,None
Lake Huron,54,45.517,-83.417,2024-09-04,Dissolved oxygen (DO),9.29,mg/L
Lake Huron,54,45.517,-83.417,2024-09-04,Dissolved oxygen (DO),11.35,mg/L
Lake Huron,54,45.517,-83.417,2024-09-04,Dissolved oxygen (DO),11.04,mg/L
Lake Huron,54,45.517,-83.417,2024-09-04,Chloride,7.64,mg/L
Lake Huron,54,45.517,-83.417,2024-09-04,Dissolved oxygen (DO),11.87,mg/L
Lake Huron,54,45.517,-83.417,2024-09-04,pH,8.09,None
Lake Huron,54,45.517,-83.417,2024-09-04,Chloride,7.55,mg/L
Lake Huron,54,45.517,-83.417,2024-09-04,pH,8.4,None
Lake Huron,54,45.517,-83.417,2024-09-04,Dissolved oxygen (DO),10.25,mg/L
Lake Ontario,5,43.425,-79.658,2022-04-19,Chloride,29.1,mg/L
Lake Ontario,5,43.425,-79.658,2022-04-19,Dissolved oxygen (DO),11.81,mg/L
Lake Ontario,5,43.425,-79.658,2022-04-19,Total suspended solids,0.2,mg/L
Lake Ontario,5,43.425,-79.658,2022-04-19,pH,8.22,None
Lake Ontario,5,43.425,-79.658,2023-04-18,pH,8.29,None
Lake Ontario,5,43.425,-79.658,2023-04-18,Dissolved oxygen (DO),11.36,mg/L
Lake Ontario,5,43.425,-79.658,2023-04-18,Total suspended solids,0.5,mg/L
Lake Ontario,5,43.425,-79.658,2023-04-18,Chloride,27.4,mg/L
Lake Huron,30,44.467,-81.453,2022-09-19,Chloride,7.71,mg/L
Lake Huron,30,44.467,-81.453,2022-09-19,Total suspended solids,1.3,mg/L
Lake Huron,30,44.467,-81.453,2022-09-19,pH,8.33,None
Lake Huron,30,44.467,-81.453,2022-09-19,Dissolved oxygen (DO),8.9,mg/L
Lake Huron,30,44.467,-81.453,2024-08-29,pH,8.39,None
Lake Huron,30,44.467,-81.453,2024-08-29,Dissolved oxygen (DO),9.08,mg/L
Lake Huron,30,44.467,-81.453,2024-08-29,Chloride,7.8,mg/L
Lake Huron,30,44.467,-81.453,2024-08-29,Total suspended solids,0.3,mg/L
Lake Huron,55,45.425,-83.652,2022-09-17,pH,8.32,None
Lake Huron,55,45.425,-83.652,2022-09-17,Total suspended solids,0.4,mg/L
Lake Huron,55,45.425,-83.652,2022-09-17,Dissolved oxygen (DO),9.31,mg/L
Lake Huron,55,45.425,-83.652,2022-09-17,Chloride,7.53,mg/L
Lake Huron,55,45.425,-83.652,2024-09-04,Total suspended solids,0.5,mg/L
Lake Huron,55,45.425,-83.652,2024-09-04,pH,8.4,None
Lake Huron,55,45.425,-83.652,2024-09-04,Chloride,8.35,mg/L
Lake Huron,55,45.425,-83.652,2024-09-04,Dissolved oxygen (DO),9.29,mg/L
Lake Erie,961,41.908,-82.183,2022-08-19,Total suspended solids,1.8,mg/L
Lake Erie,961,41.908,-82.183,2022-08-19,pH,7.83,None
Lake Erie,961,41.908,-82.183,2022-08-19,Chloride,15.5,mg/L
Lake Erie,961,41.908,-82.183,2022-08-19,Dissolved oxygen (DO),5.83,mg/L
Lake Erie,961,41.908,-82.183,2023-05-17,pH,8.34,None
Lake Erie,961,41.908,-82.183,2023-05-17,Total suspended solids,1.7,mg/L
Lake Erie,961,41.908,-82.183,2023-05-17,Chloride,14.9,mg/L
Lake Erie,961,41.908,-82.183,2023-05-17,Dissolved oxygen (DO),11.19,mg/L
Lake Erie,961,41.908,-82.183,2024-08-16,pH,8.62,None
Lake Erie,961,41.908,-82.183,2024-08-16,Dissolved oxygen (DO),9,mg/L
Lake Erie,961,41.908,-82.183,2024-08-16,Total suspended solids,2.6,mg/L
Lake Erie,961,41.908,-82.183,2024-08-16,Chloride,15.3,mg/L
Lake Superior,106,48.575,-88.117,2024-09-21,pH,7.98,None
Lake Superior,106,48.575,-88.117,2024-09-21,Dissolved oxygen (DO),9.33,mg/L
Lake Superior,106,48.575,-88.117,2024-06-15,Total suspended solids,0.3,mg/L
Lake Superior,106,48.575,-88.117,2024-06-15,Chloride,1.53,mg/L
Lake Superior,106,48.575,-88.117,2024-09-21,Total suspended solids,0.5,mg/L
Lake Superior,106,48.575,-88.117,2024-06-15,Dissolved oxygen (DO),11.05,mg/L
Lake Superior,106,48.575,-88.117,2024-09-21,Chloride,1.55,mg/L
Lake Superior,106,48.575,-88.117,2024-06-15,pH,8.27,None
Lake Superior,17,46.713,-85.818,2024-06-09,Total suspended solids,0.4,mg/L
Lake Superior,17,46.713,-85.818,2024-09-14,Total suspended solids,0.5,mg/L
Lake Superior,17,46.713,-85.818,2024-09-14,Chloride,1.59,mg/L
Lake Superior,17,46.713,-85.818,2024-06-09,Chloride,1.59,mg/L
Lake Superior,17,46.713,-85.818,2024-09-14,Dissolved oxygen (DO),9.35,mg/L
Lake Superior,17,46.713,-85.818,2024-06-09,Dissolved oxygen (DO),10.45,mg/L
Lake Superior,17,46.713,-85.818,2024-09-14,pH,7.97,None
Lake Superior,17,46.713,-85.818,2024-06-09,pH,8.39,None
Lake Erie,879,42.507,-79.9,2022-08-16,Dissolved oxygen (DO),9.66,mg/L
Lake Erie,879,42.507,-79.9,2022-08-16,pH,7.88,None
Lake Erie,879,42.507,-79.9,2022-08-16,Dissolved oxygen (DO),8.62,mg/L
Lake Erie,879,42.507,-79.9,2022-08-16,Chloride,15.8,mg/L
Lake Erie,879,42.507,-79.9,2022-08-16,pH,7.91,None
Lake Erie,879,42.507,-79.9,2022-08-16,Chloride,15.8,mg/L
Lake Erie,879,42.507,-79.9,2022-08-16,Dissolved oxygen (DO),9.06,mg/L
Lake Erie,879,42.507,-79.9,2022-08-16,Dissolved oxygen (DO),8.5,mg/L
Lake Erie,879,42.507,-79.9,2022-08-16,Chloride,16,mg/L
Lake Erie,879,42.507,-79.9,2022-08-16,Total suspended solids,0.7,mg/L
Lake Erie,879,42.507,-79.9,2022-08-16,Dissolved oxygen (DO),9.65,mg/L
Lake Erie,879,42.507,-79.9,2022-08-16,pH,8.52,None
Lake Erie,879,42.507,-79.9,2022-08-16,pH,8.37,None
Lake Erie,879,42.507,-79.9,2022-08-16,Chloride,15.6,mg/L
Lake Erie,879,42.507,-79.9,2022-08-16,Chloride,16.2,mg/L
Lake Erie,879,42.507,-79.9,2022-08-16,Chloride,15.4,mg/L
Lake Erie,879,42.507,-79.9,2022-08-16,pH,7.95,None
Lake Erie,879,42.507,-79.9,2022-05-18,Total suspended solids,0.5,mg/L
Lake Erie,879,42.507,-79.9,2022-08-16,Dissolved oxygen (DO),9.3,mg/L
Lake Erie,879,42.507,-79.9,2022-08-16,pH,7.83,None
Lake Erie,879,42.507,-79.9,2023-05-09,pH,8.19,None
Lake Erie,879,42.507,-79.9,2023-05-09,Dissolved oxygen (DO),10.68,mg/L
Lake Erie,879,42.507,-79.9,2023-05-09,pH,8.24,None
Lake Erie,879,42.507,-79.9,2023-05-09,pH,8.26,None
Lake Erie,879,42.507,-79.9,2023-05-09,Chloride,15.9,mg/L
Lake Erie,879,42.507,-79.9,2023-05-09,Total suspended solids,5.1,mg/L
Lake Erie,879,42.507,-79.9,2023-05-09,Total suspended solids,5.5,mg/L
Lake Erie,879,42.507,-79.9,2023-05-09,Chloride,15.6,mg/L
Lake Erie,879,42.507,-79.9,2023-05-09,pH,8.16,None
Lake Erie,879,42.507,-79.9,2023-05-09,Dissolved oxygen (DO),10.66,mg/L
Lake Erie,879,42.507,-79.9,2023-05-09,Chloride,15.5,mg/L
Lake Erie,879,42.507,-79.9,2023-05-09,Chloride,15.5,mg/L
Lake Erie,879,42.507,-79.9,2023-05-09,Dissolved oxygen (DO),10.62,mg/L
Lake Erie,879,42.507,-79.9,2023-05-09,Dissolved oxygen (DO),10.85,mg/L
Lake Erie,879,42.507,-79.9,2023-05-09,pH,8.17,None
Lake Erie,879,42.507,-79.9,2023-05-09,Chloride,15.4,mg/L
Lake Erie,879,42.507,-79.9,2023-05-09,Dissolved oxygen (DO),10.65,mg/L
Lake Erie,879,42.507,-79.9,2023-05-09,Chloride,15.9,mg/L
Lake Erie,879,42.507,-79.9,2023-05-09,pH,8.19,None
Lake Erie,879,42.507,-79.9,2023-05-09,Total suspended solids,5.8,mg/L
Lake Erie,879,42.507,-79.9,2023-05-09,Dissolved oxygen (DO),10.6,mg/L
Lake Erie,879,42.507,-79.9,2024-08-12,Chloride,16,mg/L
Lake Erie,879,42.507,-79.9,2024-04-20,Total suspended solids,1.4,mg/L
Lake Erie,879,42.507,-79.9,2024-04-20,Chloride,15.9,mg/L
Lake Erie,879,42.507,-79.9,2024-04-20,Chloride,15.8,mg/L
Lake Erie,879,42.507,-79.9,2024-04-20,Chloride,15.9,mg/L
Lake Erie,879,42.507,-79.9,2024-08-12,Chloride,16,mg/L
Lake Erie,879,42.507,-79.9,2024-08-12,pH,8.11,None
Lake Erie,879,42.507,-79.9,2024-08-12,pH,8.45,None
Lake Erie,879,42.507,-79.9,2024-08-12,Dissolved oxygen (DO),7.46,mg/L
Lake Erie,879,42.507,-79.9,2024-08-12,pH,7.89,None
Lake Erie,879,42.507,-79.9,2024-08-12,pH,8.26,None
Lake Erie,879,42.507,-79.9,2024-08-12,pH,8.04,None
Lake Erie,879,42.507,-79.9,2024-08-12,Dissolved oxygen (DO),8.33,mg/L
Lake Erie,879,42.507,-79.9,2024-08-12,Chloride,16.3,mg/L
Lake Erie,879,42.507,-79.9,2024-04-20,Chloride,15.9,mg/L
Lake Erie,879,42.507,-79.9,2024-08-12,Dissolved oxygen (DO),7.72,mg/L
Lake Erie,879,42.507,-79.9,2024-08-12,Chloride,15.7,mg/L
Lake Erie,879,42.507,-79.9,2024-08-12,Dissolved oxygen (DO),8.37,mg/L
Lake Erie,879,42.507,-79.9,2024-08-12,Chloride,15.5,mg/L
Lake Erie,879,42.507,-79.9,2024-08-12,Dissolved oxygen (DO),8.83,mg/L
Lake Erie,879,42.507,-79.9,2024-04-20,Chloride,15.9,mg/L
Lake Erie,879,42.507,-79.9,2024-08-12,Dissolved oxygen (DO),8.46,mg/L
Lake Erie,879,42.507,-79.9,2024-08-12,Total suspended solids,0.8,mg/L
Lake Erie,879,42.507,-79.9,2024-08-12,Chloride,16,mg/L
Lake Erie,879,42.507,-79.9,2024-04-20,Chloride,15.9,mg/L
Lake Erie,879,42.507,-79.9,2024-04-20,Chloride,15.9,mg/L
Lake Erie,879,42.507,-79.9,2024-04-20,Chloride,15.9,mg/L
Lake Erie,879,42.507,-79.9,2024-08-12,pH,7.78,None
Lake Erie,940,42.442,-79.833,2022-08-16,Chloride,15.2,mg/L
Lake Erie,940,42.442,-79.833,2022-08-16,pH,8.5,None
Lake Erie,940,42.442,-79.833,2022-08-16,Total suspended solids,0.65,mg/L
Lake Erie,940,42.442,-79.833,2022-08-16,Dissolved oxygen (DO),8.51,mg/L
Lake Erie,940,42.442,-79.833,2023-05-09,Dissolved oxygen (DO),11.34,mg/L
Lake Erie,940,42.442,-79.833,2023-05-09,pH,8.32,None
Lake Erie,940,42.442,-79.833,2023-05-09,Chloride,15.9,mg/L
Lake Erie,940,42.442,-79.833,2023-05-09,Total suspended solids,0.8,mg/L
Lake Erie,940,42.442,-79.833,2024-08-22,Total suspended solids,1.1,mg/L
Lake Erie,940,42.442,-79.833,2024-08-22,Chloride,15.9,mg/L
Lake Erie,940,42.442,-79.833,2024-08-22,pH,8.5,None
Lake Erie,940,42.442,-79.833,2024-04-19,Total suspended solids,0.7,mg/L
Lake Erie,940,42.442,-79.833,2024-04-19,Chloride,15.9,mg/L
Lake Erie,940,42.442,-79.833,2024-08-22,Dissolved oxygen (DO),8.52,mg/L
Lake Huron,50,45.535,-82.045,2022-09-18,pH,8.31,None
Lake Huron,50,45.535,-82.045,2022-09-18,Chloride,7.46,mg/L
Lake Huron,50,45.535,-82.045,2022-09-18,Total suspended solids,1.3,mg/L
Lake Huron,50,45.535,-82.045,2022-09-18,Dissolved oxygen (DO),9.07,mg/L
Lake Huron,50,45.535,-82.045,2024-09-07,Dissolved oxygen (DO),9.36,mg/L
Lake Huron,50,45.535,-82.045,2024-09-07,Total suspended solids,0.4,mg/L
Lake Huron,50,45.535,-82.045,2024-09-07,Chloride,7.64,mg/L
Lake Huron,50,45.535,-82.045,2024-09-07,pH,8.27,None
Lake Ontario,16,43.272,-79.36,2022-04-25,Total suspended solids,0.3,mg/L
Lake Ontario,16,43.272,-79.36,2022-04-25,Dissolved oxygen (DO),11.79,mg/L
Lake Ontario,16,43.272,-79.36,2022-04-25,pH,8.19,None
Lake Ontario,16,43.272,-79.36,2023-04-14,pH,8.22,None
Lake Ontario,16,43.272,-79.36,2023-04-14,Dissolved oxygen (DO),11.37,mg/L
Lake Ontario,16,43.272,-79.36,2023-04-14,Total suspended solids,0.2,mg/L
Lake Ontario,16,43.272,-79.36,2023-04-14,Chloride,23.4,mg/L
Lake Ontario,84,43.887,-76.733,2022-08-12,Dissolved oxygen (DO),8.06,mg/L
Lake Ontario,84,43.887,-76.733,2022-08-12,Dissolved oxygen (DO),7.94,mg/L
Lake Ontario,84,43.887,-76.733,2022-08-12,Dissolved oxygen (DO),7.16,mg/L
Lake Ontario,84,43.887,-76.733,2022-08-12,pH,8.68,None
Lake Ontario,84,43.887,-76.733,2022-08-12,Dissolved oxygen (DO),8.97,mg/L
Lake Ontario,84,43.887,-76.733,2022-08-12,Chloride,22.9,mg/L
Lake Ontario,84,43.887,-76.733,2022-08-12,pH,8.27,None
Lake Ontario,84,43.887,-76.733,2022-08-12,pH,8.1,None
Lake Ontario,84,43.887,-76.733,2022-08-12,Chloride,22.9,mg/L
Lake Ontario,84,43.887,-76.733,2022-08-12,Chloride,22.9,mg/L
Lake Ontario,84,43.887,-76.733,2022-08-12,Total suspended solids,1.5,mg/L
Lake Ontario,84,43.887,-76.733,2022-08-12,Dissolved oxygen (DO),7.57,mg/L
Lake Ontario,84,43.887,-76.733,2022-08-12,Chloride,22.8,mg/L
Lake Ontario,84,43.887,-76.733,2022-08-12,pH,7.82,None
Lake Ontario,84,43.887,-76.733,2022-08-12,Chloride,23,mg/L
Lake Ontario,84,43.887,-76.733,2022-08-12,pH,7.93,None
Lake Ontario,84,43.887,-76.733,2023-04-17,Dissolved oxygen (DO),12.07,mg/L
Lake Ontario,84,43.887,-76.733,2023-04-17,pH,8.25,None
Lake Ontario,84,43.887,-76.733,2023-04-17,Total suspended solids,0.2,mg/L
Lake Ontario,84,43.887,-76.733,2023-04-17,Chloride,23.3,mg/L
Lake Erie,968,41.742,-82.733,2022-08-19,pH,8.61,None
Lake Erie,968,41.742,-82.733,2022-08-19,Chloride,15,mg/L
Lake Erie,968,41.742,-82.733,2022-08-19,Total suspended solids,2.38,mg/L
Lake Erie,968,41.742,-82.733,2022-08-19,Dissolved oxygen (DO),8.81,mg/L
Lake Erie,968,41.742,-82.733,2023-05-17,Chloride,13.8,mg/L
Lake Erie,968,41.742,-82.733,2023-05-17,Total suspended solids,1.9,mg/L
Lake Erie,968,41.742,-82.733,2023-05-17,pH,8.15,None
Lake Erie,968,41.742,-82.733,2023-05-17,Dissolved oxygen (DO),10.02,mg/L
Lake Erie,968,41.742,-82.733,2024-08-15,Chloride,13.7,mg/L
Lake Erie,968,41.742,-82.733,2024-08-15,Dissolved oxygen (DO),9.36,mg/L
Lake Erie,968,41.742,-82.733,2024-08-15,pH,8.72,None
Lake Erie,968,41.742,-82.733,2024-08-15,Total suspended solids,4.2,mg/L
Lake Superior,97,48.438,-87.253,2024-09-16,pH,7.91,None
Lake Superior,97,48.438,-87.253,2024-09-16,Chloride,1.57,mg/L
Lake Superior,97,48.438,-87.253,2024-09-16,Total suspended solids,0.4,mg/L
Lake Superior,97,48.438,-87.253,2024-09-16,Dissolved oxygen (DO),9.88,mg/L
Lake Ontario,61,43.787,-77.158,2022-08-12,Total suspended solids,2,mg/L
Lake Ontario,61,43.787,-77.158,2022-08-12,Dissolved oxygen (DO),9.79,mg/L
Lake Ontario,61,43.787,-77.158,2022-08-12,pH,7.99,None
Lake Ontario,61,43.787,-77.158,2022-08-12,Chloride,22.9,mg/L
Lake Ontario,61,43.787,-77.158,2022-08-12,pH,7.95,None
Lake Ontario,61,43.787,-77.158,2022-08-12,Chloride,23,mg/L
Lake Ontario,61,43.787,-77.158,2022-08-12,pH,8,None
Lake Ontario,61,43.787,-77.158,2022-08-12,pH,8.65,None
Lake Ontario,61,43.787,-77.158,2022-08-12,Chloride,23,mg/L
Lake Ontario,61,43.787,-77.158,2022-08-12,pH,7.97,None
Lake Ontario,61,43.787,-77.158,2022-08-12,Dissolved oxygen (DO),9.52,mg/L
Lake Ontario,61,43.787,-77.158,2022-08-12,Chloride,23.1,mg/L
Lake Ontario,61,43.787,-77.158,2022-08-12,Dissolved oxygen (DO),8.89,mg/L
Lake Ontario,61,43.787,-77.158,2022-08-12,Dissolved oxygen (DO),9.93,mg/L
Lake Ontario,61,43.787,-77.158,2022-08-12,Chloride,22.9,mg/L
Lake Ontario,61,43.787,-77.158,2022-08-12,Chloride,22.9,mg/L
Lake Ontario,61,43.787,-77.158,2022-08-12,Dissolved oxygen (DO),9.91,mg/L
Lake Ontario,61,43.787,-77.158,2022-08-12,Dissolved oxygen (DO),8.89,mg/L
Lake Ontario,61,43.787,-77.158,2022-08-12,pH,8.64,None
Lake Ontario,61,43.787,-77.158,2023-04-17,Chloride,23.4,mg/L
Lake Ontario,61,43.787,-77.158,2023-04-17,Total suspended solids,0.2,mg/L
Lake Ontario,61,43.787,-77.158,2023-04-17,Dissolved oxygen (DO),11.23,mg/L
Lake Ontario,61,43.787,-77.158,2023-04-17,Dissolved oxygen (DO),11.18,mg/L
Lake Ontario,61,43.787,-77.158,2023-04-17,pH,8.24,None
Lake Ontario,61,43.787,-77.158,2023-04-17,Chloride,23.3,mg/L
Lake Ontario,61,43.787,-77.158,2023-04-17,pH,8.26,None
Lake Ontario,61,43.787,-77.158,2023-04-17,pH,8.26,None
Lake Ontario,61,43.787,-77.158,2023-04-17,Dissolved oxygen (DO),11.57,mg/L
Lake Ontario,61,43.787,-77.158,2023-04-17,Chloride,23.3,mg/L
Lake Ontario,61,43.787,-77.158,2023-04-17,pH,8.25,None
Lake Ontario,61,43.787,-77.158,2023-04-17,Chloride,23.4,mg/L
Lake Ontario,61,43.787,-77.158,2023-04-17,pH,8.24,None
Lake Ontario,61,43.787,-77.158,2023-04-17,Dissolved oxygen (DO),11.37,mg/L
Lake Ontario,61,43.787,-77.158,2023-04-17,Chloride,23.4,mg/L
Lake Ontario,61,43.787,-77.158,2023-04-17,Dissolved oxygen (DO),11.72,mg/L
Lake Superior,31,47.918,-84.913,2024-09-23,Dissolved oxygen (DO),9.44,mg/L
Lake Superior,31,47.918,-84.913,2024-06-18,pH,7.98,None
Lake Superior,31,47.918,-84.913,2024-09-23,pH,7.76,None
Lake Superior,31,47.918,-84.913,2024-09-23,pH,7.89,None
Lake Superior,31,47.918,-84.913,2024-09-23,pH,7.78,None
Lake Superior,31,47.918,-84.913,2024-09-23,Dissolved oxygen (DO),10.66,mg/L
Lake Superior,31,47.918,-84.913,2024-09-23,Total suspended solids,0.4,mg/L
Lake Superior,31,47.918,-84.913,2024-06-18,Chloride,1.53,mg/L
Lake Superior,31,47.918,-84.913,2024-06-18,Dissolved oxygen (DO),10.96,mg/L
Lake Superior,31,47.918,-84.913,2024-09-23,Dissolved oxygen (DO),11.1,mg/L
Lake Superior,31,47.918,-84.913,2024-06-18,Dissolved oxygen (DO),10.73,mg/L
Lake Superior,31,47.918,-84.913,2024-06-18,Dissolved oxygen (DO),10.99,mg/L
Lake Superior,31,47.918,-84.913,2024-09-23,Chloride,1.56,mg/L
Lake Superior,31,47.918,-84.913,2024-09-23,Chloride,1.57,mg/L
Lake Superior,31,47.918,-84.913,2024-06-18,Chloride,1.55,mg/L
Lake Superior,31,47.918,-84.913,2024-09-23,Dissolved oxygen (DO),10.94,mg/L
Lake Superior,31,47.918,-84.913,2024-09-23,pH,7.72,None
Lake Superior,31,47.918,-84.913,2024-09-23,Dissolved oxygen (DO),10.66,mg/L
Lake Superior,31,47.918,-84.913,2024-09-23,Chloride,1.55,mg/L
Lake Superior,31,47.918,-84.913,2024-06-18,Total suspended solids,0.7,mg/L
Lake Superior,31,47.918,-84.913,2024-06-18,pH,8.12,None
Lake Superior,31,47.918,-84.913,2024-06-18,Chloride,1.55,mg/L
Lake Superior,31,47.918,-84.913,2024-06-18,Dissolved oxygen (DO),10.65,mg/L
Lake Superior,31,47.918,-84.913,2024-06-18,pH,9.03,None
Lake Superior,31,47.918,-84.913,2024-09-23,Chloride,1.55,mg/L
Lake Superior,31,47.918,-84.913,2024-09-23,Chloride,1.55,mg/L
Lake Superior,31,47.918,-84.913,2024-09-23,Chloride,1.56,mg/L
Lake Superior,31,47.918,-84.913,2024-09-23,Dissolved oxygen (DO),10.02,mg/L
Lake Superior,31,47.918,-84.913,2024-09-23,pH,7.73,None
Lake Superior,31,47.918,-84.913,2024-06-18,pH,8.25,None
Lake Superior,31,47.918,-84.913,2024-09-23,pH,7.9,None
Lake Superior,31,47.918,-84.913,2024-06-18,Chloride,1.54,mg/L
Lake Erie,931,42.849,-78.941,2022-08-15,Dissolved oxygen (DO),8.15,mg/L
Lake Erie,931,42.849,-78.941,2022-08-15,pH,8.36,None
Lake Erie,931,42.849,-78.941,2022-08-15,pH,8.38,None
Lake Erie,931,42.849,-78.941,2022-08-15,Chloride,16.7,mg/L
Lake Erie,931,42.849,-78.941,2022-08-15,Chloride,16.6,mg/L
Lake Erie,931,42.849,-78.941,2022-08-15,Total suspended solids,0.8,mg/L
Lake Erie,931,42.849,-78.941,2022-08-15,Dissolved oxygen (DO),8.37,mg/L
Lake Erie,931,42.849,-78.941,2023-05-08,Chloride,16.3,mg/L
Lake Erie,931,42.849,-78.941,2023-05-08,Total suspended solids,3.6,mg/L
Lake Erie,931,42.849,-78.941,2023-05-08,Dissolved oxygen (DO),10.73,mg/L
Lake Erie,931,42.849,-78.941,2023-05-08,pH,8.26,None
Lake Erie,931,42.849,-78.941,2023-05-08,pH,8.21,None
Lake Erie,931,42.849,-78.941,2023-05-08,Chloride,16.1,mg/L
Lake Erie,931,42.849,-78.941,2023-05-08,Dissolved oxygen (DO),10.55,mg/L
Lake Erie,931,42.849,-78.941,2024-08-12,Chloride,17.3,mg/L
Lake Erie,931,42.849,-78.941,2024-08-12,pH,8.36,None
Lake Erie,931,42.849,-78.941,2024-08-12,Dissolved oxygen (DO),8.33,mg/L
Lake Erie,931,42.849,-78.941,2024-08-12,Chloride,17.3,mg/L
Lake Erie,931,42.849,-78.941,2024-08-12,Total suspended solids,1.7,mg/L
Lake Erie,931,42.849,-78.941,2024-08-12,Dissolved oxygen (DO),8.12,mg/L
Lake Erie,931,42.849,-78.941,2024-08-12,pH,8.4,None
Lake Ontario,68,43.53,-76.732,2023-04-16,pH,8.18,None
Lake Ontario,68,43.53,-76.732,2023-04-16,Chloride,23,mg/L
Lake Ontario,68,43.53,-76.732,2023-04-16,Dissolved oxygen (DO),11.29,mg/L
Lake Ontario,68,43.53,-76.732,2023-04-16,Total suspended solids,0.1,mg/L
Georgian Bay,33,45.37,-81.585,2022-09-14,Dissolved oxygen (DO),11.33,mg/L
Georgian Bay,33,45.37,-81.585,2022-09-14,Dissolved oxygen (DO),10.2,mg/L
Georgian Bay,33,45.37,-81.585,2022-09-14,Chloride,7.41,mg/L
Georgian Bay,33,45.37,-81.585,2022-06-06,Total suspended solids,0.2,mg/L
Georgian Bay,33,45.37,-81.585,2022-09-14,Total suspended solids,0.4,mg/L
Georgian Bay,33,45.37,-81.585,2022-06-06,Chloride,7.4,mg/L
Georgian Bay,33,45.37,-81.585,2022-09-14,Dissolved oxygen (DO),9.24,mg/L
Georgian Bay,33,45.37,-81.585,2022-06-06,pH,8.1,None
Georgian Bay,33,45.37,-81.585,2022-06-06,Dissolved oxygen (DO),11.23,mg/L
Georgian Bay,33,45.37,-81.585,2022-09-14,Chloride,7.43,mg/L
Georgian Bay,33,45.37,-81.585,2022-06-06,Chloride,7.37,mg/L
Georgian Bay,33,45.37,-81.585,2022-09-14,pH,8.32,None
Georgian Bay,33,45.37,-81.585,2022-09-14,Dissolved oxygen (DO),9.25,mg/L
Georgian Bay,33,45.37,-81.585,2022-06-06,Chloride,7.36,mg/L
Georgian Bay,33,45.37,-81.585,2022-09-14,pH,8.01,None
Georgian Bay,33,45.37,-81.585,2022-09-14,Chloride,7.45,mg/L
Georgian Bay,33,45.37,-81.585,2022-06-06,pH,8.03,None
