MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,ActivityStartDate,Chloride,Dissolved oxygen (DO),"Temperature, water",Total suspended solids,Turbidity,pH,WQI,Rating,DataType
predicted,Lake Huron,45.1,-82.7,2024-07-01,7.508,10.519,11.877,0.266,0.116,8.18,94.97,Good,Predicted
predicted,Lake Huron,45.1,-82.4,2024-07-01,7.506,10.261,12.886,0.19,0.102,8.197,94.98,Good,Predicted
predicted,Lake Huron,45.1,-82.1,2024-07-01,7.482,10.494,10.517,0.16,0.1,8.173,94.98,Good,Predicted
predicted,Lake Huron,45.1,-81.8,2024-07-01,7.586,10.139,13.675,0.159,0.131,8.216,94.98,Good,Predicted
predicted,Lake Huron,45.1,-81.5,2024-07-01,7.572,10.032,14.422,0.179,0.136,8.213,94.98,Good,Predicted
predicted,Lake Huron,45.1,-81.2,2024-07-01,7.544,10.639,10.936,0.18,0.126,8.136,94.98,Good,Predicted
predicted,Lake Huron,45.1,-80.9,2024-07-01,7.482,11.175,6.634,0.219,0.096,8.044,94.98,Good,Predicted
predicted,Lake Huron,45.1,-80.6,2024-07-01,7.543,10.945,7.349,0.142,0.094,8.064,94.99,Good,Predicted
predicted,Lake Huron,45.1,-80.3,2024-07-01,8.099,10.899,8.668,0.259,0.118,8.047,94.97,Good,Predicted
predicted,Lake Huron,45.1,-80.0,2024-07-01,8.167,10.721,9.496,0.223,0.121,8.063,94.98,Good,Predicted
predicted,Lake Huron,45.1,-79.7,2024-07-01,8.205,10.769,10.402,0.301,0.133,8.053,94.97,Good,Predicted
predicted,Lake Huron,45.1,-79.4,2024-07-01,8.239,10.666,10.532,0.245,0.133,8.064,94.98,Good,Predicted
predicted,Lake Huron,45.1,-79.1,2024-07-01,8.247,10.666,10.553,0.246,0.134,8.064,94.98,Good,Predicted
predicted,Lake Huron,45.4,-84.5,2024-07-01,8.391,11.07,7.247,0.252,0.135,8.13,94.97,Good,Predicted
predicted,Lake Huron,45.4,-84.2,2024-07-01,8.352,11.078,7.165,0.249,0.134,8.128,94.98,Good,Predicted
predicted,Lake Huron,45.4,-83.9,2024-07-01,7.722,11.053,8.083,0.296,0.138,8.136,94.97,Good,Predicted
predicted,Lake Huron,45.4,-83.6,2024-07-01,7.395,10.907,9.166,0.411,0.183,8.127,94.96,Good,Predicted
predicted,Lake Huron,45.4,-83.3,2024-07-01,7.476,10.569,11.703,0.26,0.114,8.179,94.97,Good,Predicted
predicted,Lake Huron,45.4,-83.0,2024-07-01,7.477,10.559,11.791,0.257,0.114,8.18,94.97,Good,Predicted
predicted,Lake Huron,45.4,-82.7,2024-07-01,7.444,10.682,9.749,0.171,0.102,8.137,94.98,Good,Predicted
predicted,Lake Huron,45.4,-82.4,2024-07-01,7.464,10.595,10.626,0.171,0.104,8.144,94.98,Good,Predicted
predicted,Lake Huron,45.4,-82.1,2024-07-01,7.464,10.402,11.143,0.18,0.104,8.167,94.98,Good,Predicted
predicted,Lake Huron,45.4,-81.8,2024-07-01,7.469,10.49,11.288,0.179,0.11,8.152,94.98,Good,Predicted
predicted,Lake Huron,45.4,-81.5,2024-07-01,7.453,10.867,9.418,0.161,0.11,8.095,94.98,Good,Predicted
predicted,Lake Huron,45.4,-81.2,2024-07-01,7.407,11.308,6.492,0.161,0.104,8.033,94.98,Good,Predicted
predicted,Lake Huron,45.4,-80.9,2024-07-01,7.403,11.105,7.337,0.239,0.106,8.056,94.98,Good,Predicted
predicted,Lake Huron,45.4,-80.6,2024-07-01,7.429,10.944,8.05,0.201,0.104,8.075,94.98,Good,Predicted
predicted,Lake Huron,45.4,-80.3,2024-07-01,7.43,10.94,8.056,0.202,0.104,8.075,94.98,Good,Predicted
predicted,Lake Huron,45.4,-80.0,2024-07-01,8.022,10.803,9.031,0.278,0.125,8.062,94.97,Good,Predicted
predicted,Lake Huron,45.4,-79.7,2024-07-01,8.047,10.798,9.095,0.281,0.126,8.061,94.97,Good,Predicted
predicted,Lake Huron,45.4,-79.4,2024-07-01,8.122,10.88,8.776,0.264,0.119,8.048,94.97,Good,Predicted
predicted,Lake Huron,45.4,-79.1,2024-07-01,8.198,10.762,10.378,0.302,0.133,8.054,94.97,Good,Predicted
predicted,Lake Huron,45.7,-84.5,2024-07-01,7.966,10.961,8.721,0.403,0.186,8.141,94.96,Good,Predicted
predicted,Lake Huron,45.7,-84.2,2024-07-01,7.912,10.964,8.721,0.407,0.187,8.14,94.96,Good,Predicted
predicted,Lake Huron,45.7,-83.9,2024-07-01,7.202,11.106,7.547,0.361,0.179,8.104,94.96,Good,Predicted
predicted,Lake Huron,45.7,-83.6,2024-07-01,6.218,11.034,7.817,0.793,0.377,8.086,94.92,Good,Predicted
predicted,Lake Huron,45.7,-83.3,2024-07-01,5.85,10.91,8.738,0.904,0.409,8.082,94.91,Good,Predicted
predicted,Lake Huron,45.7,-83.0,2024-07-01,6.279,11.231,7.196,0.38,0.171,8.082,94.96,Good,Predicted
predicted,Lake Huron,45.7,-82.7,2024-07-01,6.266,11.232,7.243,0.383,0.172,8.083,94.96,Good,Predicted
predicted,Lake Huron,45.7,-82.4,2024-07-01,6.285,10.907,10.281,0.362,0.15,8.157,94.96,Good,Predicted
predicted,Lake Huron,45.7,-82.1,2024-07-01,6.517,11.216,7.991,0.339,0.152,8.083,94.97,Good,Predicted
predicted,Lake Huron,45.7,-81.8,2024-07-01,7.059,11.126,8.542,0.18,0.128,8.061,94.98,Good,Predicted
predicted,Lake Huron,45.7,-81.5,2024-07-01,7.173,11.051,8.45,0.199,0.144,8.035,94.98,Good,Predicted
predicted,Lake Huron,45.7,-81.2,2024-07-01,7.157,10.965,8.94,0.22,0.144,8.046,94.98,Good,Predicted
predicted,Lake Huron,45.7,-80.9,2024-07-01,7.192,11.089,8.045,0.24,0.134,8.034,94.98,Good,Predicted
predicted,Lake Huron,45.7,-80.6,2024-07-01,7.204,10.795,8.96,0.26,0.138,8.059,94.97,Good,Predicted
predicted,Lake Huron,45.7,-80.3,2024-07-01,7.206,10.789,8.963,0.261,0.138,8.06,94.97,Good,Predicted
predicted,Lake Huron,45.7,-80.0,2024-07-01,7.229,10.765,8.675,0.262,0.136,8.062,94.97,Good,Predicted
predicted,Lake Huron,45.7,-79.7,2024-07-01,7.233,10.765,8.672,0.261,0.135,8.063,94.97,Good,Predicted
predicted,Lake Huron,45.7,-79.4,2024-07-01,7.899,10.665,9.899,0.318,0.141,8.059,94.97,Good,Predicted
predicted,Lake Huron,45.7,-79.1,2024-07-01,7.921,10.664,9.932,0.318,0.141,8.059,94.97,Good,Predicted
predicted,Lake Huron,46.0,-84.5,2024-07-01,6.84,10.744,9.971,1.387,1.04,8.141,94.86,Good,Predicted
predicted,Lake Huron,46.0,-84.2,2024-07-01,4.498,10.675,10.696,1.932,1.307,8.077,94.81,Good,Predicted
predicted,Lake Huron,46.0,-83.9,2024-07-01,4.173,10.496,11.671,1.951,1.359,8.055,94.8,Good,Predicted
predicted,Lake Huron,46.0,-83.6,2024-07-01,4.297,10.659,10.963,1.913,1.298,8.042,94.81,Good,Predicted
predicted,Lake Huron,46.0,-83.3,2024-07-01,5.323,10.901,9.528,0.934,0.438,8.047,94.91,Good,Predicted
predicted,Lake Huron,46.0,-83.0,2024-07-01,5.947,11.25,7.949,0.421,0.188,8.07,94.96,Good,Predicted
predicted,Lake Huron,46.0,-82.7,2024-07-01,5.99,11.234,8.529,0.421,0.182,8.092,94.96,Good,Predicted
predicted,Lake Huron,46.0,-82.4,2024-07-01,5.989,11.237,8.529,0.419,0.181,8.092,94.96,Good,Predicted
predicted,Lake Huron,46.0,-82.1,2024-07-01,6.23,11.279,8.389,0.358,0.16,8.096,94.96,Good,Predicted
predicted,Lake Huron,46.0,-81.8,2024-07-01,6.417,11.241,8.465,0.279,0.158,8.068,94.97,Good,Predicted
predicted,Lake Huron,46.0,-81.5,2024-07-01,6.876,11.083,8.934,0.221,0.149,8.042,94.98,Good,Predicted
predicted,Lake Huron,46.0,-81.2,2024-07-01,7.151,10.966,8.925,0.221,0.145,8.045,94.98,Good,Predicted
predicted,Lake Huron,46.0,-80.9,2024-07-01,7.15,10.963,8.922,0.221,0.145,8.045,94.98,Good,Predicted
predicted,Lake Huron,46.0,-80.6,2024-07-01,7.15,10.96,8.921,0.222,0.145,8.045,94.98,Good,Predicted
predicted,Lake Huron,46.0,-80.3,2024-07-01,7.195,10.799,8.94,0.26,0.139,8.057,94.97,Good,Predicted
predicted,Lake Huron,46.0,-80.0,2024-07-01,7.198,10.794,8.945,0.261,0.139,8.058,94.97,Good,Predicted
predicted,Lake Huron,46.0,-79.7,2024-07-01,7.2,10.791,8.949,0.262,0.139,8.059,94.97,Good,Predicted
predicted,Lake Huron,46.0,-79.4,2024-07-01,7.223,10.768,8.669,0.262,0.137,8.061,94.97,Good,Predicted
predicted,Lake Huron,46.0,-79.1,2024-07-01,7.226,10.768,8.667,0.261,0.136,8.061,94.97,Good,Predicted
predicted,Lake Huron,46.3,-84.5,2024-07-01,3.937,10.72,10.328,1.79,1.281,8.074,94.82,Good,Predicted
predicted,Lake Huron,46.3,-84.2,2024-07-01,3.484,10.543,11.472,1.896,1.342,8.043,94.81,Good,Predicted
predicted,Lake Huron,46.3,-83.9,2024-07-01,4.294,10.631,10.775,1.818,1.314,8.031,94.82,Good,Predicted
predicted,Lake Huron,46.3,-83.6,2024-07-01,4.316,10.64,10.725,1.787,1.289,8.03,94.82,Good,Predicted
predicted,Lake Huron,46.3,-83.3,2024-07-01,5.129,10.793,9.956,0.882,0.476,8.022,94.91,Good,Predicted
predicted,Lake Huron,46.3,-83.0,2024-07-01,5.943,11.251,7.955,0.419,0.189,8.068,94.96,Good,Predicted
predicted,Lake Huron,46.3,-82.7,2024-07-01,5.989,11.233,8.551,0.42,0.182,8.091,94.96,Good,Predicted
predicted,Lake Huron,46.3,-82.4,2024-07-01,5.988,11.236,8.55,0.418,0.182,8.091,94.96,Good,Predicted
predicted,Lake Huron,46.3,-82.1,2024-07-01,6.202,11.233,8.838,0.339,0.173,8.071,94.97,Good,Predicted
predicted,Lake Huron,46.3,-81.8,2024-07-01,6.405,11.244,8.469,0.28,0.158,8.069,94.97,Good,Predicted
predicted,Lake Huron,46.3,-81.5,2024-07-01,6.59,11.146,8.848,0.259,0.162,8.05,94.97,Good,Predicted
predicted,Lake Huron,46.3,-81.2,2024-07-01,6.856,11.001,8.924,0.259,0.154,8.047,94.97,Good,Predicted
predicted,Lake Huron,46.3,-80.9,2024-07-01,7.147,10.963,8.914,0.222,0.145,8.045,94.98,Good,Predicted
predicted,Lake Huron,46.3,-80.6,2024-07-01,7.147,10.961,8.912,0.222,0.145,8.045,94.98,Good,Predicted
predicted,Lake Huron,46.3,-80.3,2024-07-01,7.147,10.959,8.913,0.223,0.145,8.045,94.98,Good,Predicted
predicted,Lake Huron,46.3,-80.0,2024-07-01,7.147,10.958,8.914,0.223,0.145,8.045,94.98,Good,Predicted
predicted,Lake Huron,46.3,-79.7,2024-07-01,7.194,10.797,8.936,0.26,0.139,8.057,94.97,Good,Predicted
predicted,Lake Huron,46.3,-79.4,2024-07-01,7.196,10.794,8.941,0.261,0.139,8.058,94.97,Good,Predicted
predicted,Lake Huron,46.3,-79.1,2024-07-01,7.198,10.792,8.945,0.262,0.139,8.058,94.97,Good,Predicted
predicted,Georgian Bay,44.5,-81.5,2024-07-01,7.676,9.823,17.1,0.221,0.128,8.266,94.54,Good,Predicted
predicted,Georgian Bay,44.5,-81.2,2024-07-01,7.64,10.247,14.698,0.221,0.122,8.231,94.98,Good,Predicted
predicted,Georgian Bay,44.5,-80.9,2024-07-01,7.709,10.202,13.798,0.18,0.116,8.187,94.98,Good,Predicted
predicted,Georgian Bay,44.5,-80.6,2024-07-01,7.668,10.641,11.018,0.159,0.106,8.112,94.98,Good,Predicted
predicted,Georgian Bay,44.5,-80.3,2024-07-01,8.198,10.89,10.016,0.218,0.126,8.048,94.98,Good,Predicted
predicted,Georgian Bay,44.5,-80.0,2024-07-01,8.221,10.884,10.086,0.221,0.127,8.047,94.98,Good,Predicted
predicted,Georgian Bay,44.5,-79.7,2024-07-01,8.241,10.878,10.146,0.223,0.128,8.046,94.98,Good,Predicted
predicted,Georgian Bay,44.5,-79.4,2024-07-01,8.258,10.875,10.19,0.225,0.129,8.046,94.98,Good,Predicted
predicted,Georgian Bay,44.5,-79.1,2024-07-01,14.109,10.748,14.983,0.411,0.23,8.175,94.96,Good,Predicted
predicted,Georgian Bay,44.8,-81.5,2024-07-01,7.676,9.709,16.558,0.181,0.137,8.259,94.25,Good,Predicted
predicted,Georgian Bay,44.8,-81.2,2024-07-01,7.663,10.109,14.741,0.201,0.127,8.213,94.98,Good,Predicted
predicted,Georgian Bay,44.8,-80.9,2024-07-01,7.66,10.395,12.416,0.16,0.121,8.164,94.98,Good,Predicted
predicted,Georgian Bay,44.8,-80.6,2024-07-01,8.188,10.897,9.933,0.216,0.125,8.048,94.98,Good,Predicted
predicted,Georgian Bay,44.8,-80.3,2024-07-01,8.213,10.889,10.013,0.219,0.126,8.047,94.98,Good,Predicted
predicted,Georgian Bay,44.8,-80.0,2024-07-01,8.246,10.842,10.173,0.203,0.127,8.047,94.98,Good,Predicted
predicted,Georgian Bay,44.8,-79.7,2024-07-01,8.262,10.839,10.22,0.206,0.128,8.047,94.98,Good,Predicted
predicted,Georgian Bay,44.8,-79.4,2024-07-01,8.274,10.837,10.253,0.208,0.129,8.046,94.98,Good,Predicted
predicted,Georgian Bay,44.8,-79.1,2024-07-01,8.281,10.836,10.272,0.209,0.129,8.046,94.98,Good,Predicted
predicted,Georgian Bay,45.1,-81.5,2024-07-01,7.572,10.032,14.422,0.179,0.136,8.213,94.98,Good,Predicted
predicted,Georgian Bay,45.1,-81.2,2024-07-01,7.544,10.639,10.936,0.18,0.126,8.136,94.98,Good,Predicted
predicted,Georgian Bay,45.1,-80.9,2024-07-01,7.482,11.175,6.634,0.219,0.096,8.044,94.98,Good,Predicted
predicted,Georgian Bay,45.1,-80.6,2024-07-01,7.543,10.945,7.349,0.142,0.094,8.064,94.99,Good,Predicted
predicted,Georgian Bay,45.1,-80.3,2024-07-01,8.099,10.899,8.668,0.259,0.118,8.047,94.97,Good,Predicted
predicted,Georgian Bay,45.1,-80.0,2024-07-01,8.167,10.721,9.496,0.223,0.121,8.063,94.98,Good,Predicted
predicted,Georgian Bay,45.1,-79.7,2024-07-01,8.205,10.769,10.402,0.301,0.133,8.053,94.97,Good,Predicted
predicted,Georgian Bay,45.1,-79.4,2024-07-01,8.239,10.666,10.532,0.245,0.133,8.064,94.98,Good,Predicted
predicted,Georgian Bay,45.1,-79.1,2024-07-01,8.247,10.666,10.553,0.246,0.134,8.064,94.98,Good,Predicted
predicted,Georgian Bay,45.4,-81.5,2024-07-01,7.453,10.867,9.418,0.161,0.11,8.095,94.98,Good,Predicted
predicted,Georgian Bay,45.4,-81.2,2024-07-01,7.407,11.308,6.492,0.161,0.104,8.033,94.98,Good,Predicted
predicted,Georgian Bay,45.4,-80.9,2024-07-01,7.403,11.105,7.337,0.239,0.106,8.056,94.98,Good,Predicted
predicted,Georgian Bay,45.4,-80.6,2024-07-01,7.429,10.944,8.05,0.201,0.104,8.075,94.98,Good,Predicted
predicted,Georgian Bay,45.4,-80.3,2024-07-01,7.43,10.94,8.056,0.202,0.104,8.075,94.98,Good,Predicted
predicted,Georgian Bay,45.4,-80.0,2024-07-01,8.022,10.803,9.031,0.278,0.125,8.062,94.97,Good,Predicted
predicted,Georgian Bay,45.4,-79.7,2024-07-01,8.047,10.798,9.095,0.281,0.126,8.061,94.97,Good,Predicted
predicted,Georgian Bay,45.4,-79.4,2024-07-01,8.122,10.88,8.776,0.264,0.119,8.048,94.97,Good,Predicted
predicted,Georgian Bay,45.4,-79.1,2024-07-01,8.198,10.762,10.378,0.302,0.133,8.054,94.97,Good,Predicted
predicted,Georgian Bay,45.7,-81.5,2024-07-01,7.173,11.051,8.45,0.199,0.144,8.035,94.98,Good,Predicted
predicted,Georgian Bay,45.7,-81.2,2024-07-01,7.157,10.965,8.94,0.22,0.144,8.046,94.98,Good,Predicted
predicted,Georgian Bay,45.7,-80.9,2024-07-01,7.192,11.089,8.045,0.24,0.134,8.034,94.98,Good,Predicted
predicted,Georgian Bay,45.7,-80.6,2024-07-01,7.204,10.795,8.96,0.26,0.138,8.059,94.97,Good,Predicted
predicted,Georgian Bay,45.7,-80.3,2024-07-01,7.206,10.789,8.963,0.261,0.138,8.06,94.97,Good,Predicted
predicted,Georgian Bay,45.7,-80.0,2024-07-01,7.229,10.765,8.675,0.262,0.136,8.062,94.97,Good,Predicted
predicted,Georgian Bay,45.7,-79.7,2024-07-01,7.233,10.765,8.672,0.261,0.135,8.063,94.97,Good,Predicted
predicted,Georgian Bay,45.7,-79.4,2024-07-01,7.899,10.665,9.899,0.318,0.141,8.059,94.97,Good,Predicted
predicted,Georgian Bay,45.7,-79.1,2024-07-01,7.921,10.664,9.932,0.318,0.141,8.059,94.97,Good,Predicted
predicted,Lake Erie,41.5,-83.5,2024-07-01,16.745,8.983,24.497,10.692,7.445,8.948,50.29,Fair,Predicted
predicted,Lake Erie,41.5,-83.2,2024-07-01,15.31,9.083,24.6,7.197,5.953,8.675,49.67,Poor,Predicted
predicted,Lake Erie,41.5,-82.9,2024-07-01,16.199,8.695,24.5,7.255,4.491,8.588,50.06,Fair,Predicted
predicted,Lake Erie,41.5,-82.6,2024-07-01,16.165,8.555,24.36,5.359,2.939,8.521,51.24,Fair,Predicted
predicted,Lake Erie,41.5,-82.3,2024-07-01,15.934,7.854,24.0,2.568,1.106,8.334,53.63,Fair,Predicted
predicted,Lake Erie,41.5,-82.0,2024-07-01,16.163,7.707,23.901,2.668,1.069,8.284,54.28,Fair,Predicted
predicted,Lake Erie,41.5,-81.7,2024-07-01,16.542,8.66,24.219,2.328,0.657,8.543,52.85,Fair,Predicted
predicted,Lake Erie,41.5,-81.4,2024-07-01,17.38,8.634,24.16,2.624,0.789,8.533,53.33,Fair,Predicted
predicted,Lake Erie,41.5,-81.1,2024-07-01,17.358,8.718,24.162,2.903,0.78,8.528,53.42,Fair,Predicted
predicted,Lake Erie,41.5,-80.8,2024-07-01,16.396,8.952,23.925,2.489,0.671,8.566,55.97,Fair,Predicted
predicted,Lake Erie,41.5,-80.5,2024-07-01,16.305,8.678,23.595,1.855,0.683,8.453,58.61,Fair,Predicted
predicted,Lake Erie,41.5,-80.2,2024-07-01,16.275,8.679,23.583,1.845,0.678,8.452,58.72,Fair,Predicted
predicted,Lake Erie,41.5,-79.9,2024-07-01,15.545,8.649,23.076,1.659,0.575,8.419,63.32,Fair,Predicted
predicted,Lake Erie,41.5,-79.6,2024-07-01,15.667,8.602,23.558,1.494,0.561,8.425,58.85,Fair,Predicted
predicted,Lake Erie,41.5,-79.3,2024-07-01,15.745,8.533,23.103,1.452,0.57,8.409,62.89,Fair,Predicted
predicted,Lake Erie,41.5,-79.0,2024-07-01,15.803,8.34,23.295,1.155,0.466,8.427,60.84,Fair,Predicted
predicted,Lake Erie,41.5,-78.7,2024-07-01,15.804,8.339,23.298,1.155,0.466,8.427,60.81,Fair,Predicted
predicted,Lake Erie,41.8,-83.5,2024-07-01,16.394,9.218,24.121,9.721,6.658,8.914,54.13,Fair,Predicted
predicted,Lake Erie,41.8,-83.2,2024-07-01,16.389,9.216,24.12,9.705,6.658,8.913,54.14,Fair,Predicted
predicted,Lake Erie,41.8,-82.9,2024-07-01,13.696,9.536,22.44,3.094,1.685,8.612,70.71,Fair,Predicted
predicted,Lake Erie,41.8,-82.6,2024-07-01,13.378,9.048,24.76,2.953,1.434,8.589,48.38,Poor,Predicted
predicted,Lake Erie,41.8,-82.3,2024-07-01,15.062,8.035,24.279,1.798,0.864,8.291,51.44,Fair,Predicted
predicted,Lake Erie,41.8,-82.0,2024-07-01,14.958,7.798,24.381,1.657,0.821,8.201,50.19,Fair,Predicted
predicted,Lake Erie,41.8,-81.7,2024-07-01,14.74,8.077,25.019,1.367,0.508,8.371,44.86,Poor,Predicted
predicted,Lake Erie,41.8,-81.4,2024-07-01,16.059,8.845,24.219,2.559,0.656,8.596,53.1,Fair,Predicted
predicted,Lake Erie,41.8,-81.1,2024-07-01,16.06,8.845,24.219,2.56,0.656,8.596,53.1,Fair,Predicted
predicted,Lake Erie,41.8,-80.8,2024-07-01,15.327,8.958,23.36,1.579,0.629,8.395,61.25,Fair,Predicted
predicted,Lake Erie,41.8,-80.5,2024-07-01,15.495,8.215,23.168,1.487,0.558,8.386,61.75,Fair,Predicted
predicted,Lake Erie,41.8,-80.2,2024-07-01,15.495,8.214,23.167,1.486,0.558,8.386,61.76,Fair,Predicted
predicted,Lake Erie,41.8,-79.9,2024-07-01,15.541,8.646,23.062,1.66,0.574,8.419,63.45,Fair,Predicted
predicted,Lake Erie,41.8,-79.6,2024-07-01,15.804,8.493,23.102,1.242,0.476,8.429,62.85,Fair,Predicted
predicted,Lake Erie,41.8,-79.3,2024-07-01,15.803,8.34,23.294,1.155,0.466,8.427,60.85,Fair,Predicted
predicted,Lake Erie,41.8,-79.0,2024-07-01,15.804,8.339,23.298,1.154,0.466,8.427,60.81,Fair,Predicted
predicted,Lake Erie,41.8,-78.7,2024-07-01,15.706,8.348,23.104,1.323,0.489,8.438,62.57,Fair,Predicted
predicted,Lake Erie,42.1,-83.5,2024-07-01,14.844,9.284,23.741,3.311,1.618,8.701,58.13,Fair,Predicted
predicted,Lake Erie,42.1,-83.2,2024-07-01,14.661,9.313,23.739,3.39,1.652,8.707,58.19,Fair,Predicted
predicted,Lake Erie,42.1,-82.9,2024-07-01,12.409,9.015,24.119,3.103,1.65,8.7,54.24,Fair,Predicted
predicted,Lake Erie,42.1,-82.6,2024-07-01,12.047,8.141,24.621,2.993,1.384,8.592,48.44,Poor,Predicted
predicted,Lake Erie,42.1,-82.3,2024-07-01,14.708,7.723,24.1,2.355,0.733,8.401,52.55,Fair,Predicted
predicted,Lake Erie,42.1,-82.0,2024-07-01,14.489,7.888,24.299,2.097,0.676,8.31,51.03,Fair,Predicted
predicted,Lake Erie,42.1,-81.7,2024-07-01,14.761,9.114,24.3,1.49,0.49,8.504,52.8,Fair,Predicted
predicted,Lake Erie,42.1,-81.4,2024-07-01,14.76,8.857,23.8,1.349,0.544,8.487,57.04,Fair,Predicted
predicted,Lake Erie,42.1,-81.1,2024-07-01,14.551,8.581,23.2,1.335,0.673,8.315,62.1,Fair,Predicted
predicted,Lake Erie,42.1,-80.8,2024-07-01,14.786,7.821,23.26,1.121,0.538,8.299,60.28,Fair,Predicted
predicted,Lake Erie,42.1,-80.5,2024-07-01,15.285,7.528,23.259,1.383,0.548,8.27,59.78,Fair,Predicted
predicted,Lake Erie,42.1,-80.2,2024-07-01,15.372,7.476,23.0,1.375,0.496,8.26,61.99,Fair,Predicted
predicted,Lake Erie,42.1,-79.9,2024-07-01,15.785,8.401,22.908,1.144,0.416,8.435,64.46,Fair,Predicted
predicted,Lake Erie,42.1,-79.6,2024-07-01,15.785,8.402,22.908,1.144,0.415,8.435,64.46,Fair,Predicted
predicted,Lake Erie,42.1,-79.3,2024-07-01,15.805,8.339,23.299,1.153,0.466,8.427,60.8,Fair,Predicted
predicted,Lake Erie,42.1,-79.0,2024-07-01,15.707,8.347,23.105,1.323,0.489,8.438,62.56,Fair,Predicted
predicted,Lake Erie,42.1,-78.7,2024-07-01,15.75,8.368,23.402,1.226,0.478,8.368,59.91,Fair,Predicted
predicted,Lake Erie,42.4,-83.5,2024-07-01,14.689,9.314,23.739,3.388,1.652,8.706,58.19,Fair,Predicted
predicted,Lake Erie,42.4,-83.2,2024-07-01,14.027,9.09,23.816,3.301,1.728,8.687,57.14,Fair,Predicted
predicted,Lake Erie,42.4,-82.9,2024-07-01,12.482,9.107,24.201,3.09,1.411,8.724,53.62,Fair,Predicted
predicted,Lake Erie,42.4,-82.6,2024-07-01,13.904,7.731,24.2,2.671,1.033,8.446,51.66,Fair,Predicted
predicted,Lake Erie,42.4,-82.3,2024-07-01,14.74,7.149,24.199,2.285,0.742,8.268,50.84,Fair,Predicted
predicted,Lake Erie,42.4,-82.0,2024-07-01,14.728,7.313,23.605,2.235,0.704,8.305,56.31,Fair,Predicted
predicted,Lake Erie,42.4,-81.7,2024-07-01,14.883,6.206,23.101,2.148,0.785,8.094,58.85,Fair,Predicted
predicted,Lake Erie,42.4,-81.4,2024-07-01,14.722,6.532,23.197,1.618,0.633,8.044,58.62,Fair,Predicted
predicted,Lake Erie,42.4,-81.1,2024-07-01,14.627,7.63,22.906,1.496,0.68,8.238,63.08,Fair,Predicted
predicted,Lake Erie,42.4,-80.8,2024-07-01,14.663,7.591,22.163,1.687,0.707,8.369,69.6,Fair,Predicted
predicted,Lake Erie,42.4,-80.5,2024-07-01,14.663,7.591,22.163,1.687,0.707,8.369,69.6,Fair,Predicted
predicted,Lake Erie,42.4,-80.2,2024-07-01,15.763,8.518,21.579,0.82,0.398,8.319,76.81,Good,Predicted
predicted,Lake Erie,42.4,-79.9,2024-07-01,15.763,8.409,21.187,0.88,0.398,8.394,80.14,Good,Predicted
predicted,Lake Erie,42.4,-79.6,2024-07-01,15.72,8.366,23.1,1.16,0.41,8.488,62.65,Fair,Predicted
predicted,Lake Erie,42.4,-79.3,2024-07-01,15.879,8.321,23.103,1.132,0.401,8.327,62.55,Fair,Predicted
predicted,Lake Erie,42.4,-79.0,2024-07-01,15.878,8.321,23.106,1.133,0.402,8.327,62.52,Fair,Predicted
predicted,Lake Erie,42.4,-78.7,2024-07-01,16.007,8.309,23.381,1.054,0.402,8.302,60.01,Fair,Predicted
predicted,Lake Erie,42.7,-83.5,2024-07-01,13.45,9.097,23.314,2.754,1.395,8.606,61.82,Fair,Predicted
predicted,Lake Erie,42.7,-83.2,2024-07-01,13.442,9.324,23.201,2.282,0.907,8.587,63.29,Fair,Predicted
predicted,Lake Erie,42.7,-82.9,2024-07-01,11.859,8.528,23.279,1.996,0.604,8.472,61.24,Fair,Predicted
predicted,Lake Erie,42.7,-82.6,2024-07-01,11.978,9.01,23.095,2.268,0.789,8.547,63.73,Fair,Predicted
predicted,Lake Erie,42.7,-82.3,2024-07-01,13.323,8.253,23.287,2.477,0.907,8.457,60.68,Fair,Predicted
predicted,Lake Erie,42.7,-82.0,2024-07-01,13.558,6.224,22.999,1.935,0.729,8.072,59.77,Fair,Predicted
predicted,Lake Erie,42.7,-81.7,2024-07-01,14.711,7.116,22.903,2.173,0.882,8.182,62.15,Fair,Predicted
predicted,Lake Erie,42.7,-81.4,2024-07-01,14.678,8.058,22.621,2.323,1.001,8.315,66.35,Fair,Predicted
predicted,Lake Erie,42.7,-81.1,2024-07-01,14.696,8.043,22.86,2.659,1.263,8.335,64.15,Fair,Predicted
predicted,Lake Erie,42.7,-80.8,2024-07-01,15.046,7.64,22.517,2.05,0.909,8.382,66.52,Fair,Predicted
predicted,Lake Erie,42.7,-80.5,2024-07-01,15.151,7.716,21.861,2.18,0.946,8.367,72.5,Fair,Predicted
predicted,Lake Erie,42.7,-80.2,2024-07-01,15.7,8.619,21.801,-0.609,0.498,8.435,75.11,Good,Predicted
predicted,Lake Erie,42.7,-79.9,2024-07-01,15.876,8.387,22.519,-0.875,0.424,8.344,68.12,Fair,Predicted
predicted,Lake Erie,42.7,-79.6,2024-07-01,15.896,8.392,23.46,0.952,0.33,8.346,59.44,Fair,Predicted
predicted,Lake Erie,42.7,-79.3,2024-07-01,16.24,8.52,23.66,0.91,0.292,8.428,57.83,Fair,Predicted
predicted,Lake Erie,42.7,-79.0,2024-07-01,16.673,8.42,24.14,0.951,0.32,8.44,53.3,Fair,Predicted
