MonitoringLocationName,MonitoringLocationID,ActivityType,ActivityMediaName,ActivityStartDate,CharacteristicName,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType
Lake Superior,23,Sample-Routine,Surface Water,2024-09-13,Chloride,Dissolved,1.57,mg/L,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-09-13,pH,,8,None,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-06-09,Chloride,Dissolved,1.57,mg/L,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-09-13,Dissolved oxygen (DO),,11.15,mg/L,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-06-09,Dissolved oxygen (DO),,10.92,mg/L,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-09-13,pH,,7.76,None,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-06-09,Chloride,Dissolved,1.57,mg/L,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-09-13,Chloride,Dissolved,1.57,mg/L,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-06-09,pH,,8.04,None,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-06-09,pH,,8.28,None,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-09-13,Chloride,Dissolved,1.57,mg/L,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-09-13,pH,,7.8,None,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-06-09,Chloride,Dissolved,1.58,mg/L,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-09-13,Dissolved oxygen (DO),,10.92,mg/L,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-09-13,Dissolved oxygen (DO),,10.9,mg/L,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-09-13,Chloride,Dissolved,1.58,mg/L,Actual
Lake Superior,23,Sample-Routine,Surface Water,2024-09-13,Chloride,Dissolved,1.57,mg/L,Actual
Lake Superior,57,Sample-Routine,Surface Water,2024-09-14,Dissolved oxygen (DO),,9.67,mg/L,Actual
Lake Superior,57,Sample-Routine,Surface Water,2024-06-10,Chloride,Dissolved,1.56,mg/L,Actual
Lake Superior,57,Sample-Routine,Surface Water,2024-09-14,pH,,7.84,None,Actual
Lake Superior,57,Sample-Routine,Surface Water,2024-06-10,Dissolved oxygen (DO),,11.39,mg/L,Actual
Lake Superior,57,Sample-Routine,Surface Water,2024-06-10,pH,,8.42,None,Actual
Lake Superior,57,Sample-Routine,Surface Water,2024-09-14,Chloride,Dissolved,1.56,mg/L,Actual
Lake Huron,63,Sample-Routine,Surface Water,2022-09-16,Dissolved oxygen (DO),,9.39,mg/L,Actual
Lake Huron,63,Sample-Routine,Surface Water,2022-09-16,pH,,8.45,None,Actual
Lake Huron,63,Sample-Routine,Surface Water,2022-09-16,Chloride,Dissolved,10.2,mg/L,Actual
Lake Huron,63,Sample-Routine,Surface Water,2022-06-03,Chloride,Dissolved,9.71,mg/L,Actual
Lake Huron,63,Sample-Routine,Surface Water,2022-06-03,pH,,8.19,None,Actual
Lake Huron,63,Sample-Routine,Surface Water,2022-06-03,Dissolved oxygen (DO),,10.77,mg/L,Actual
Lake Huron,63,Sample-Routine,Surface Water,2024-09-05,pH,,8.39,None,Actual
Lake Huron,63,Sample-Routine,Surface Water,2024-09-05,Chloride,Dissolved,8.98,mg/L,Actual
Lake Huron,63,Sample-Routine,Surface Water,2024-09-05,Dissolved oxygen (DO),,9.49,mg/L,Actual
Lake Ontario,39,Sample-Routine,Surface Water,2022-04-24,Dissolved oxygen (DO),,11.5,mg/L,Actual
Lake Ontario,39,Sample-Routine,Surface Water,2022-04-24,Chloride,Dissolved,23,mg/L,Actual
Lake Ontario,39,Sample-Routine,Surface Water,2022-04-24,pH,,8.25,None,Actual
Lake Ontario,39,Sample-Routine,Surface Water,2023-04-15,Dissolved oxygen (DO),,11.12,mg/L,Actual
Lake Ontario,39,Sample-Routine,Surface Water,2023-04-15,pH,,8.18,None,Actual
Lake Ontario,39,Sample-Routine,Surface Water,2023-04-15,Chloride,Dissolved,23.3,mg/L,Actual
Lake Ontario,56,Sample-Routine,Surface Water,2022-04-24,Chloride,Dissolved,23.1,mg/L,Actual
Lake Ontario,56,Sample-Routine,Surface Water,2022-04-24,Dissolved oxygen (DO),,11.56,mg/L,Actual
Lake Ontario,56,Sample-Routine,Surface Water,2022-04-24,pH,,8.16,None,Actual
Lake Ontario,56,Sample-Routine,Surface Water,2023-04-15,pH,,8.2,None,Actual
Lake Ontario,56,Sample-Routine,Surface Water,2023-04-15,Dissolved oxygen (DO),,11.1,mg/L,Actual
Lake Ontario,56,Sample-Routine,Surface Water,2023-04-15,Chloride,Dissolved,23.1,mg/L,Actual
Lake Ontario,49,Sample-Routine,Surface Water,2023-04-17,Dissolved oxygen (DO),,11.65,mg/L,Actual
Lake Ontario,49,Sample-Routine,Surface Water,2023-04-17,pH,,8.26,None,Actual
Lake Ontario,49,Sample-Routine,Surface Water,2023-04-17,pH,,8.26,None,Actual
Lake Ontario,49,Sample-Routine,Surface Water,2023-04-17,Chloride,Dissolved,23.3,mg/L,Actual
Lake Ontario,49,Sample-Routine,Surface Water,2023-04-17,Chloride,Dissolved,23.3,mg/L,Actual
Lake Ontario,49,Sample-Routine,Surface Water,2023-04-17,pH,,8.26,None,Actual
Lake Ontario,49,Sample-Routine,Surface Water,2023-04-17,Dissolved oxygen (DO),,11.81,mg/L,Actual
Lake Ontario,49,Sample-Routine,Surface Water,2023-04-17,pH,,8.27,None,Actual
Lake Ontario,49,Sample-Routine,Surface Water,2023-04-17,Chloride,Dissolved,23.3,mg/L,Actual
Lake Ontario,49,Sample-Routine,Surface Water,2023-04-17,Dissolved oxygen (DO),,11.71,mg/L,Actual
Lake Ontario,49,Sample-Routine,Surface Water,2023-04-17,Chloride,Dissolved,23.3,mg/L,Actual
Lake Ontario,49,Sample-Routine,Surface Water,2023-04-17,Dissolved oxygen (DO),,11.68,mg/L,Actual
Lake Ontario,13,Sample-Routine,Surface Water,2022-04-25,Dissolved oxygen (DO),,11.57,mg/L,Actual
Lake Ontario,13,Sample-Routine,Surface Water,2022-04-25,pH,,8.15,None,Actual
Lake Ontario,13,Sample-Routine,Surface Water,2022-04-25,Chloride,Dissolved,23.1,mg/L,Actual
Lake Superior,11,Sample-Routine,Surface Water,2024-09-23,pH,,7.91,None,Actual
Lake Superior,11,Sample-Routine,Surface Water,2024-09-23,Dissolved oxygen (DO),,9.36,mg/L,Actual
Lake Superior,11,Sample-Routine,Surface Water,2024-06-18,pH,,8.08,None,Actual
Lake Superior,11,Sample-Routine,Surface Water,2024-06-18,Dissolved oxygen (DO),,10.46,mg/L,Actual
Lake Superior,11,Sample-Routine,Surface Water,2024-06-18,Chloride,Dissolved,1.53,mg/L,Actual
Lake Superior,11,Sample-Routine,Surface Water,2024-09-23,Chloride,Dissolved,1.57,mg/L,Actual
Lake Ontario,28,Sample-Routine,Surface Water,2022-04-20,Chloride,Dissolved,23.2,mg/L,Actual
Lake Ontario,28,Sample-Routine,Surface Water,2022-04-20,pH,,8.2,None,Actual
Lake Ontario,28,Sample-Routine,Surface Water,2022-04-20,Dissolved oxygen (DO),,11.68,mg/L,Actual
Lake Huron,62,Sample-Routine,Surface Water,2022-06-02,Dissolved oxygen (DO),,11.25,mg/L,Actual
Lake Huron,62,Sample-Routine,Surface Water,2022-06-02,Chloride,Dissolved,7.3,mg/L,Actual
Lake Huron,62,Sample-Routine,Surface Water,2022-06-02,pH,,8.07,None,Actual
Lake Huron,62,Sample-Routine,Surface Water,2022-09-16,Chloride,Dissolved,6.7,mg/L,Actual
Lake Huron,62,Sample-Routine,Surface Water,2022-09-16,pH,,8.35,None,Actual
Lake Huron,62,Sample-Routine,Surface Water,2022-09-16,Dissolved oxygen (DO),,9.35,mg/L,Actual
Lake Huron,62,Sample-Routine,Surface Water,2024-09-05,Dissolved oxygen (DO),,9.39,mg/L,Actual
Lake Huron,62,Sample-Routine,Surface Water,2024-09-05,pH,,8.4,None,Actual
Lake Huron,62,Sample-Routine,Surface Water,2024-09-05,Chloride,Dissolved,8.19,mg/L,Actual
Lake Ontario,98,Sample-Routine,Surface Water,2022-04-23,pH,,8.09,None,Actual
Lake Ontario,98,Sample-Routine,Surface Water,2022-04-23,Dissolved oxygen (DO),,11.17,mg/L,Actual
Lake Ontario,98,Sample-Routine,Surface Water,2022-04-23,Chloride,Dissolved,20.8,mg/L,Actual
Lake Ontario,98,Sample-Routine,Surface Water,2022-04-23,pH,,8.1,None,Actual
Lake Ontario,98,Sample-Routine,Surface Water,2022-04-23,pH,,8.36,None,Actual
Lake Ontario,98,Sample-Routine,Surface Water,2022-04-23,Chloride,Dissolved,20.1,mg/L,Actual
Lake Ontario,98,Sample-Routine,Surface Water,2022-04-23,Chloride,Dissolved,20.8,mg/L,Actual
Lake Ontario,98,Sample-Routine,Surface Water,2022-04-23,Dissolved oxygen (DO),,11.3,mg/L,Actual
Lake Ontario,98,Sample-Routine,Surface Water,2022-04-23,Dissolved oxygen (DO),,11.62,mg/L,Actual
Lake Ontario,98,Sample-Routine,Surface Water,2023-04-16,pH,,8.23,None,Actual
Lake Ontario,98,Sample-Routine,Surface Water,2023-04-16,pH,,8.23,None,Actual
Lake Ontario,98,Sample-Routine,Surface Water,2023-04-16,Chloride,Dissolved,23,mg/L,Actual
Lake Ontario,98,Sample-Routine,Surface Water,2023-04-16,Chloride,Dissolved,22.7,mg/L,Actual
Lake Ontario,98,Sample-Routine,Surface Water,2023-04-16,Dissolved oxygen (DO),,11.36,mg/L,Actual
Lake Ontario,98,Sample-Routine,Surface Water,2023-04-16,Dissolved oxygen (DO),,10.28,mg/L,Actual
Lake Ontario,98,Sample-Routine,Surface Water,2023-04-16,Chloride,Dissolved,21.4,mg/L,Actual
Lake Ontario,98,Sample-Routine,Surface Water,2023-04-16,pH,,8.18,None,Actual
Lake Ontario,98,Sample-Routine,Surface Water,2023-04-16,Dissolved oxygen (DO),,11.57,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-08-12,Chloride,Dissolved,23.1,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-04-21,Chloride,Dissolved,23.1,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-08-12,Dissolved oxygen (DO),,13.12,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-08-12,Chloride,Dissolved,22.8,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-08-12,pH,,8.05,None,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-08-12,Chloride,Dissolved,22.5,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-04-21,Chloride,Dissolved,23,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-08-12,Dissolved oxygen (DO),,11.66,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-04-21,Dissolved oxygen (DO),,11.02,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-08-12,pH,,8.04,None,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-04-21,pH,,8.2,None,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-08-12,pH,,8.65,None,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-08-12,Chloride,Dissolved,22.8,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-04-21,Chloride,Dissolved,23.1,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-04-21,Chloride,Dissolved,23.1,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-04-21,Dissolved oxygen (DO),,11.28,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-08-12,pH,,8.19,None,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-08-12,Chloride,Dissolved,22.2,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-04-21,pH,,8.15,None,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-04-21,Dissolved oxygen (DO),,10.57,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-08-12,pH,,8.64,None,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-04-21,pH,,8.12,None,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-08-12,pH,,8.63,None,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-08-12,Dissolved oxygen (DO),,9.27,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-04-21,Chloride,Dissolved,23.1,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-04-21,pH,,8.17,None,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-04-21,pH,,8.17,None,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-08-12,Dissolved oxygen (DO),,10.95,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-08-12,Dissolved oxygen (DO),,10.88,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-08-12,Chloride,Dissolved,23.1,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-04-21,Dissolved oxygen (DO),,9.97,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-08-12,Dissolved oxygen (DO),,10.39,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2022-04-21,Dissolved oxygen (DO),,11.03,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2023-04-14,Chloride,Dissolved,23.2,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2023-04-14,Dissolved oxygen (DO),,11.44,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2023-04-14,Dissolved oxygen (DO),,11.36,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2023-04-14,Dissolved oxygen (DO),,11.5,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2023-04-14,pH,,8.22,None,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2023-04-14,Dissolved oxygen (DO),,11.5,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2023-04-14,pH,,8.23,None,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2023-04-14,Dissolved oxygen (DO),,11.68,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2023-04-14,Chloride,Dissolved,23.3,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2023-04-14,pH,,8.23,None,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2023-04-14,pH,,8.22,None,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2023-04-14,pH,,8.23,None,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2023-04-14,Chloride,Dissolved,23.4,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2023-04-14,Chloride,Dissolved,23.2,mg/L,Actual
Lake Ontario,41,Sample-Routine,Surface Water,2023-04-14,Chloride,Dissolved,23.2,mg/L,Actual
Lake Erie,936,Sample-Routine,Surface Water,2022-08-16,pH,,8.46,None,Actual
Lake Erie,936,Sample-Routine,Surface Water,2022-08-16,Dissolved oxygen (DO),,8.2,mg/L,Actual
Lake Erie,936,Sample-Routine,Surface Water,2022-08-16,Chloride,Dissolved,16,mg/L,Actual
Lake Erie,936,Sample-Routine,Surface Water,2023-05-09,Dissolved oxygen (DO),,10.69,mg/L,Actual
Lake Erie,936,Sample-Routine,Surface Water,2023-05-09,Chloride,Dissolved,16.5,mg/L,Actual
Lake Erie,936,Sample-Routine,Surface Water,2023-05-09,pH,,8.27,None,Actual
Lake Erie,936,Sample-Routine,Surface Water,2024-08-19,pH,,8.48,None,Actual
Lake Erie,936,Sample-Routine,Surface Water,2024-08-19,Dissolved oxygen (DO),,8.28,mg/L,Actual
Lake Erie,936,Sample-Routine,Surface Water,2024-08-19,Chloride,Dissolved,15.5,mg/L,Actual
Lake Ontario,97,Sample-Routine,Surface Water,2022-04-23,Dissolved oxygen (DO),,10.82,mg/L,Actual
Lake Ontario,97,Sample-Routine,Surface Water,2022-04-23,Chloride,Dissolved,12.9,mg/L,Actual
Lake Ontario,97,Sample-Routine,Surface Water,2022-04-23,pH,,8.08,None,Actual
Lake Ontario,97,Sample-Routine,Surface Water,2023-04-16,Dissolved oxygen (DO),,10.78,mg/L,Actual
Lake Ontario,97,Sample-Routine,Surface Water,2023-04-16,Chloride,Dissolved,12.4,mg/L,Actual
Lake Ontario,97,Sample-Routine,Surface Water,2023-04-16,pH,,7.91,None,Actual
Lake Erie,942,Sample-Routine,Surface Water,2022-08-16,Chloride,Dissolved,15.9,mg/L,Actual
Lake Erie,942,Sample-Routine,Surface Water,2022-08-16,Dissolved oxygen (DO),,8.23,mg/L,Actual
Lake Erie,942,Sample-Routine,Surface Water,2022-08-16,pH,,8.43,None,Actual
Lake Erie,942,Sample-Routine,Surface Water,2022-08-16,Chloride,Dissolved,16,mg/L,Actual
Lake Erie,942,Sample-Routine,Surface Water,2022-08-16,Chloride,Dissolved,15.9,mg/L,Actual
Lake Erie,942,Sample-Routine,Surface Water,2022-08-16,pH,,8.43,None,Actual
Lake Erie,942,Sample-Routine,Surface Water,2022-08-16,Dissolved oxygen (DO),,8.22,mg/L,Actual
Lake Erie,942,Sample-Routine,Surface Water,2022-08-16,Dissolved oxygen (DO),,8.22,mg/L,Actual
Lake Erie,942,Sample-Routine,Surface Water,2022-08-16,pH,,8.38,None,Actual
Lake Erie,942,Sample-Routine,Surface Water,2023-05-09,pH,,8.18,None,Actual
Lake Erie,942,Sample-Routine,Surface Water,2023-05-09,Chloride,Dissolved,15.9,mg/L,Actual
Lake Erie,942,Sample-Routine,Surface Water,2023-05-09,pH,,8.25,None,Actual
Lake Erie,942,Sample-Routine,Surface Water,2023-05-09,Dissolved oxygen (DO),,10.43,mg/L,Actual
Lake Erie,942,Sample-Routine,Surface Water,2023-05-09,Dissolved oxygen (DO),,10.24,mg/L,Actual
Lake Erie,942,Sample-Routine,Surface Water,2023-05-09,Chloride,Dissolved,15.9,mg/L,Actual
Lake Erie,942,Sample-Routine,Surface Water,2023-05-09,Dissolved oxygen (DO),,10.48,mg/L,Actual
Lake Erie,942,Sample-Routine,Surface Water,2023-05-09,Chloride,Dissolved,17.9,mg/L,Actual
Lake Erie,942,Sample-Routine,Surface Water,2023-05-09,pH,,8.22,None,Actual
Lake Erie,942,Sample-Routine,Surface Water,2024-08-22,Chloride,Dissolved,15.3,mg/L,Actual
Lake Erie,942,Sample-Routine,Surface Water,2024-08-22,Dissolved oxygen (DO),,8.5,mg/L,Actual
Lake Erie,942,Sample-Routine,Surface Water,2024-08-22,Dissolved oxygen (DO),,8.4,mg/L,Actual
Lake Erie,942,Sample-Routine,Surface Water,2024-08-22,pH,,8.45,None,Actual
Lake Erie,942,Sample-Routine,Surface Water,2024-08-22,Chloride,Dissolved,15.3,mg/L,Actual
Lake Erie,942,Sample-Routine,Surface Water,2024-08-22,pH,,8.32,None,Actual
Lake Huron,32,Sample-Routine,Surface Water,2022-09-19,Dissolved oxygen (DO),,8.98,mg/L,Actual
Lake Huron,32,Sample-Routine,Surface Water,2022-06-07,pH,,8.04,None,Actual
Lake Huron,32,Sample-Routine,Surface Water,2022-06-07,Dissolved oxygen (DO),,11.67,mg/L,Actual
Lake Huron,32,Sample-Routine,Surface Water,2022-09-19,pH,,8.31,None,Actual
Lake Huron,32,Sample-Routine,Surface Water,2022-09-19,Chloride,Dissolved,7.44,mg/L,Actual
Lake Huron,32,Sample-Routine,Surface Water,2022-06-07,Chloride,Dissolved,7.42,mg/L,Actual
Lake Huron,32,Sample-Routine,Surface Water,2024-08-30,Chloride,Dissolved,7.7,mg/L,Actual
Lake Huron,32,Sample-Routine,Surface Water,2024-08-30,Dissolved oxygen (DO),,9,mg/L,Actual
Lake Huron,32,Sample-Routine,Surface Water,2024-08-30,pH,,8.32,None,Actual
Lake Ontario,26,Sample-Routine,Surface Water,2022-08-12,Chloride,Dissolved,23,mg/L,Actual
Lake Ontario,26,Sample-Routine,Surface Water,2022-04-20,Chloride,Dissolved,23.4,mg/L,Actual
Lake Ontario,26,Sample-Routine,Surface Water,2022-08-12,Dissolved oxygen (DO),,9.24,mg/L,Actual
Lake Ontario,26,Sample-Routine,Surface Water,2022-04-20,pH,,8.14,None,Actual
Lake Ontario,26,Sample-Routine,Surface Water,2022-08-12,Dissolved oxygen (DO),,11.03,mg/L,Actual
Lake Ontario,26,Sample-Routine,Surface Water,2022-08-12,Chloride,Dissolved,23.1,mg/L,Actual
Lake Ontario,26,Sample-Routine,Surface Water,2022-08-12,pH,,8.68,None,Actual
Lake Ontario,26,Sample-Routine,Surface Water,2022-08-12,Chloride,Dissolved,23.4,mg/L,Actual
Lake Ontario,26,Sample-Routine,Surface Water,2022-08-12,Dissolved oxygen (DO),,10.92,mg/L,Actual
Lake Ontario,26,Sample-Routine,Surface Water,2022-08-12,Chloride,Dissolved,23.5,mg/L,Actual
Lake Ontario,26,Sample-Routine,Surface Water,2022-08-12,pH,,8.07,None,Actual
Lake Ontario,26,Sample-Routine,Surface Water,2022-08-12,pH,,8.23,None,Actual
Lake Ontario,26,Sample-Routine,Surface Water,2022-08-12,Dissolved oxygen (DO),,11.68,mg/L,Actual
Lake Ontario,26,Sample-Routine,Surface Water,2022-08-12,Chloride,Dissolved,23,mg/L,Actual
Lake Ontario,26,Sample-Routine,Surface Water,2022-08-12,pH,,8.33,None,Actual
Lake Ontario,26,Sample-Routine,Surface Water,2022-08-12,pH,,8.09,None,Actual
Lake Ontario,26,Sample-Routine,Surface Water,2022-08-12,Dissolved oxygen (DO),,11.1,mg/L,Actual
Lake Ontario,26,Sample-Routine,Surface Water,2022-04-20,Dissolved oxygen (DO),,11.4,mg/L,Actual
Lake Ontario,26,Sample-Routine,Surface Water,2022-08-12,pH,,8.68,None,Actual
Lake Ontario,26,Sample-Routine,Surface Water,2022-08-12,Dissolved oxygen (DO),,10.87,mg/L,Actual
Lake Ontario,26,Sample-Routine,Surface Water,2022-08-12,Chloride,Dissolved,23,mg/L,Actual
Lake Huron,101,Sample-Routine,Surface Water,2022-06-01,Dissolved oxygen (DO),,9.1,mg/L,Actual
Lake Huron,101,Sample-Routine,Surface Water,2022-06-01,Chloride,Dissolved,17.8,mg/L,Actual
Lake Huron,101,Sample-Routine,Surface Water,2022-09-20,Chloride,Dissolved,10.2,mg/L,Actual
Lake Huron,101,Sample-Routine,Surface Water,2022-09-20,pH,,8.58,None,Actual
Lake Huron,101,Sample-Routine,Surface Water,2022-09-20,Dissolved oxygen (DO),,8.88,mg/L,Actual
Lake Huron,101,Sample-Routine,Surface Water,2022-06-01,pH,,8.37,None,Actual
Lake Huron,101,Sample-Routine,Surface Water,2024-08-27,Chloride,Dissolved,16.4,mg/L,Actual
Lake Huron,101,Sample-Routine,Surface Water,2024-08-27,Dissolved oxygen (DO),,9.14,mg/L,Actual
Lake Huron,101,Sample-Routine,Surface Water,2024-08-27,pH,,8.64,None,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2022-08-11,Dissolved oxygen (DO),,9.42,mg/L,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2022-08-11,Chloride,Dissolved,22.6,mg/L,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2022-08-11,pH,,8.09,None,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2022-04-25,Chloride,Dissolved,22.9,mg/L,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2022-08-11,pH,,8.65,None,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2022-08-11,Dissolved oxygen (DO),,11.4,mg/L,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2022-04-25,Dissolved oxygen (DO),,11.53,mg/L,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2022-08-11,pH,,8.08,None,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2022-04-25,pH,,8.2,None,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2022-08-11,pH,,8.07,None,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2022-08-11,Dissolved oxygen (DO),,10.72,mg/L,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2022-08-11,pH,,8.38,None,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2022-08-11,Chloride,Dissolved,23.1,mg/L,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2022-08-11,Chloride,Dissolved,22.8,mg/L,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2022-08-11,Dissolved oxygen (DO),,11.02,mg/L,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2022-08-11,Chloride,Dissolved,23.2,mg/L,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2022-08-11,pH,,8.63,None,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2022-08-11,Dissolved oxygen (DO),,9.44,mg/L,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2022-08-11,Dissolved oxygen (DO),,10.15,mg/L,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2022-08-11,Chloride,Dissolved,23.3,mg/L,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2022-08-11,Chloride,Dissolved,23.3,mg/L,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2023-04-15,pH,,8.2,None,Actual
Lake Ontario,40,Sample-Routine,Surface Water,2023-04-15,Chloride,Dissolved,23.3,mg/L,Actual
